timestamp_s,trial_id,phase,stimulus_side,norm_x,norm_y,raw_lx,raw_ly,face_detected
1777402317.2229338,1,fixation,none,-0.010916469715112287,-0.06220756612996792,0.3622036874294281,0.49317227602005004,True
1777402317.2874641,1,fixation,none,-0.01272821386690004,-0.06466729359246193,0.3630829393863678,0.49303868412971497,True
1777402317.348219,1,fixation,none,-0.010304958369136141,-0.07580182846941019,0.36329339146614076,0.4930712103843689,True
1777402317.4143078,1,fixation,none,-0.006065629696623498,-0.07022185211601006,0.3623646318912506,0.4932671248912811,True
1777402317.477606,1,fixation,none,-0.0028002369888548984,-0.07777106620343743,0.361391419172287,0.4934574544429779,True
1777402317.5419235,1,fixation,none,-0.004513602061255728,-0.08112625108505367,0.3611152946949005,0.49407829642295836,True
1777402317.6074355,1,fixation,none,-0.004374033211377748,-0.06701364569216439,0.3614394962787628,0.4941573262214661,True
1777402317.6859934,1,fixation,none,-0.010653620048171053,-0.07506728623537029,0.3614392101764679,0.494737035036087,True
1777402317.7497363,1,stimulus,left,-0.009605876783189249,-0.0701413847018586,0.36140998005867003,0.4950485467910767,True
1777402317.8157296,1,stimulus,left,-0.005718307331172956,-0.07169366184698767,0.3616574764251709,0.4947135806083679,True
1777402317.8763087,1,stimulus,left,-0.006831175936625744,-0.06825944642476789,0.36182003021240233,0.4954810500144958,True
1777402317.9428833,1,stimulus,left,-0.0013746567696747425,-0.07021912555564502,0.36199125051498415,0.4963183104991913,True
1777402318.008078,1,stimulus,left,-0.0008467429936764859,-0.07811341012088657,0.36247473359107973,0.4943800449371338,True
1777402318.0717297,1,stimulus,left,0.0008772680870684502,-0.08146414187126783,0.36461077332496644,0.49220160245895384,True
1777402318.1326172,1,stimulus,left,0.002417682980387248,-0.07060080839782867,0.36678767800331114,0.48950828313827516,True
1777402318.213159,1,stimulus,left,-0.004792715776820833,-0.03967208911751907,0.3682219922542572,0.48867719769477846,True
1777402318.278513,1,stimulus,left,0.006548299760824383,0.0014808631738216782,0.375873327255249,0.4924332022666931,True
1777402318.3408463,1,stimulus,left,0.006426704383654114,0.00929976956378864,0.3799120306968689,0.4911501944065094,True
1777402318.4052987,1,stimulus,left,0.0018118051749251851,-0.0022029903791761507,0.3816763937473297,0.49102516770362853,True
1777402318.4703379,1,stimulus,left,0.00036583417407975993,0.015406900870625018,0.3823284685611725,0.4910395681858063,True
1777402318.5353398,1,stimulus,left,0.004546220138394785,0.02261278080513729,0.38305903077125547,0.4903550803661346,True
1777402318.59892,1,stimulus,left,0.012379909364182595,0.029758222559882475,0.38334907293319703,0.4890208661556244,True
1777402318.6635172,1,stimulus,left,0.0024152670052035585,-0.0045803148205125765,0.3825322151184082,0.48718600273132323,True
1777402318.742691,1,stimulus,left,9.861922557585778e-05,-0.011868709672906208,0.382315993309021,0.4860185444355011,True
1777402318.8076727,1,stimulus,left,0.0032409649284328435,-0.002505722053458226,0.38247127532958985,0.48329612612724304,True
